
 id     r        dr       g        dg        u        du       i        di       z        dz       zspec
179090 18.0558 0.0149323 20.2582 0.00767859 21.1714 0.0659584 17.3772 0.00658185 17.2323 0.0151663 0.37248400 
179520 19.1860 0.0310106 21.0244 0.0139822 21.9880 0.0996470 18.4520 0.0132875 18.2052 0.0270487 0.42343700 
179104 15.9052 0.00272466 16.8669 0.000582075 16.5310 0.00259734 15.4696 0.00143679 15.4533 0.00381845 0.07121800 
180235 19.7043 0.0447290 21.6858 0.0202101 21.5020 0.0847970 19.0775 0.0164811 18.9100 0.0420165 0.49469500 
181402 19.2010 0.0315597 21.0434 0.0142639 21.6731 0.0872956 18.5809 0.0131526 18.3680 0.0274956 0.39371900 
181826 20.1043 0.0524360 22.1815 0.0238488 22.7543 0.166707 19.3476 0.0194729 19.0328 0.0412803 0.48636000 
182084 17.3803 0.00706812 18.8495 0.00226760 18.9558 0.0137205 16.8686 0.00343464 16.7993 0.00870894 0.22893400 
182214 17.8289 0.0102841 19.3680 0.00360420 19.6302 0.0233807 17.2478 0.00467999 17.0257 0.0106447 0.21921300 
182218 19.0928 0.0274990 21.2019 0.0131457 21.8292 0.105379 18.3996 0.0124444 18.0833 0.0262823 0.40161300 
183559 20.7297 0.0936835 21.8700 0.0180636 20.9651 0.0508412 19.8582 0.0297079 20.0589 0.0943550 0.69586300 
185356 20.2132 0.0637106 21.9529 0.0251948 23.1634 0.163378 19.3304 0.0237548 19.3057 0.0636038 0.51950300 
187448 19.2437 0.0176742 19.4555 0.00145285 18.9130 0.00589524 19.0861 0.0142991 18.9709 0.0412265 3.19475200 
187996 19.9653 0.0525628 21.9408 0.0219174 23.0279 0.149916 19.2996 0.0205424 19.1255 0.0480574 0.51385600 
188122 20.7240 0.0828968 22.0352 0.0178427 21.2718 0.0570052 19.7502 0.0270507 19.4977 0.0618270 0.70412700 
188900 18.3660 0.0170027 20.2828 0.00679088 20.3700 0.0441659 17.6930 0.00726105 17.6899 0.0182453 0.32253700 
191071 19.0451 0.0281755 21.1733 0.0155077 21.9580 0.101361 18.3055 0.0121055 18.2273 0.0273101 0.41100100 
191279 20.2510 0.0653361 21.9723 0.0222477 21.6273 0.0892076 19.4718 0.0281329 19.4621 0.0640922 0.52457800 
191703 20.0637 0.0529183 21.8581 0.0222758 22.6026 0.125447 19.3333 0.0211232 18.8191 0.0444283 0.35219700 
191770 19.1186 0.0278051 21.0347 0.0132558 21.4664 0.0912100 18.4442 0.0115967 18.1855 0.0230933 0.41081200 
192124 19.6923 0.0425989 21.9020 0.0228060 22.8041 0.140533 18.8218 0.0170578 18.7771 0.0395638 0.49961300 
192167 20.4720 0.0586824 20.5128 0.00379868 19.5003 0.00995142 20.3356 0.0466089 20.1929 0.103614 2.57407300 
193056 20.4289 0.0743189 22.5736 0.0332736 22.4091 0.127780 19.6188 0.0299837 19.3738 0.0639263 0.68908500 
193290 17.4448 0.00756353 18.8868 0.00227029 19.0618 0.0130874 16.9325 0.00354484 16.7861 0.00890377 0.19164600 
